,has_wiki,url,wiki_categories,wiki_content,wiki_summary,wiki_toc,fact,bias
596,0,aim.org,,,,,2,4
597,1,truthrevolt.org,category 1988 establishments in california category all articles to be expanded category articles to be expanded from june 2016 category articles using small message boxes category articles with specifically marked weasel-worded phrases from august 2017 category charities based in california category conservative organizations in the united states category criticism of political correctness category david horowitz category opposition to islam in the united states,"  the '''david horowitz freedom center''', formerly the '''center for the study of popular culture'''  '''cspc''' , is a  conservatism in the united states conservative      programs    the center has the following ongoing programs.&nbsp;– a political website edited by horowitz with a focus is on issues pertaining to  foreign relations of the united states foreign policy , war, and terrorism.   ''truthrevolt'' – a news website edited by mark tapson – a database of alleged left-wing agendas, activists and groups. after two years of development, went online in february 2005, with a staff of two at a cost of about $500,000.&nbsp;– addresses issues of alleged  liberal bias in academia liberal bias in american universities .   wednesday morning club&nbsp;– events with speakers ranging from former speaker  newt gingrich ,  victor davis hanson ,  wafa sultan , general  georges sada , judge  charles w. pickering ,  dennis prager ,  shelby steele ,  melanie morgan ,  dinesh d'souza ,  dore gold ,  bruce herschensohn ,  john o'sullivan  columnist  john o'sullivan ,  george w. bush   1999 ,  dick cheney ,  robert bork , representatives  tom delay  and  henry hyde , senators  trent lott ,  bill frist  and  joseph lieberman ,  christopher hitchens ,  bill kristol ,  fred barnes  journalist  fred barnes  and  george will .&nbsp;– an organization of lawyers to fight "" speech code s"" and "" political correctness "" on campuses and elsewhere. participated as an '' amicus curiae '' in '' boy scouts of america v. dale '', the successful defense of the  boy scouts of america  against the  aclu  in the supreme court.     funding activities     between july 2000 and february 2006, the center  under its old name  was the sponsor of 25 trips by  united states senate united states senators  and  united states house of representatives representatives , all  republican party  united states  republicans , to six different events. total expenditures were about $43,000. and anti-muslim hate group. responding with an open letter to  morris dees , president of the splc, horowitz stated that his reminder that the slaves transported to america were bought from african and arab slavers was a response to demands that only whites pay blacks reparations, not to hold africans and arabs solely responsible for slavery, and that the statement that he had denied lingering racism was ""a calculated and carefully constructed lie."" the letter said that berlet's work was ""so tendentious, so filled with transparent misrepresentations and smears that if you continue to post the report you will create for your southern poverty law center a well-earned reputation as a hate group itself."" horowitz responded, saying that the center had ""joined the muslim brotherhood"". the dhfc was also a sponsor of the may 3, 2015  muhammad art exhibit and cartoon contest  in  garland, texas garland ,  texas ,     references         external links          category criticism of political correctness   category david horowitz   category political organizations in the united states   category organizations established in 1988   category charities based in california   category 1988 establishments in california   category opposition to islam in the united states   category conservative organizations in the united states ","the david horowitz freedom center, formerly the center for the study of popular culture  cspc , is a conservative foundation founded in 1988 by political activist david horowitz and his long-time collaborator peter collier. it was established with funding from groups including the john m. olin foundation, the bradley foundation and the scaife foundation. it runs several websites and blogs, including frontpage magazine, students for academic freedom and jihad watch. both it and its jihad watch blog have been described as islamophobic.",mission and budget programs funding activities criticism references external links,2,4
598,0,thevarsity.ca,,,,,1,5
599,0,citizen-times.com,,,,,1,1
600,0,thetab.com,,,,,2,4
601,0,shareably.net,,,,,0,3
602,0,saudigazette.com.sa,,,,,1,1
603,0,opposingviews.com,,,,,2,3
604,0,listverse.com,,,,,2,4
605,0,oregonlive.com-#-0,,,,,2,4
606,0,washingtonpress.com,,,,,2,3
607,0,news.abs-cbn.com,,,,,2,4
608,1,wonkette.com,category all articles containing potentially dated statements category all articles with unsourced statements category american online magazines category american political blogs category american political websites category american satirical magazines category articles containing potentially dated statements from december 2018 category articles with unsourced statements from august 2011 category gawker media category magazines established in 2004,"   44,023    prominent u.s. political bloggers including juli weiner, jim newell and  alex pareene  established their careers at ''wonkette''. the current editor is rebecca schoenkopf, formerly of '' oc weekly ''. ''wonkette'' covers us politics from washington dc to local schoolboards. taking a sarcastic tone, the site focuses heavily on humorous breaking news, rumors, and the downfall of the powerful. it also deals with serious matters of politics and policy, producing in-depth analysis.    launch and history   ''wonkette'' was established in january 2004 as part of the  gawker media  network. its founding  editing editor  was  ana marie cox , a former editor at  suck.com .  cox rapidly established a large reading audience and media notice for the site. the blog gained further national media attention after cox publicized the story of  jessica cutler  aka ""washingtonienne"", a former  united states congress hill  staffer who blogged about her  affair  with a member of former senator  mike dewine 's staff.  cox announced her resignation as ''wonkette'''s editor on january 5, 2006, in order to promote her book, ''dog days'', and was succeeded by  david lat , the author of  underneath their robes , a blog about the federal judiciary, and  alex pareene , a young  new york university  student and gawker intern/guest editor in new york who moved to d.c. for the ''wonkette'' position.  in late 2007, pareene moved to the flagship  gawker  site and, in april 2010, to  salon.com salon .   in june 2006, lat announced his decision to leave ''wonkette''. his slot was to be filled by guest editors until august 2006, when longtime political blogger  ken layne  joined as editor. ''wonkette'' reached its largest pre-2008 audience during the 2006 midterm elections due to scandal coverage of  mark foley  and other incumbents involved in corruption, sex-abuse and bribery scandals.  after pareene and layne's departure in october 2007, a team of new editors including  john clarke,&nbsp;jr. , and  megan carpentier  was installed by gawker management. gawker publisher  nick denton  brought layne back as sole editor two months later, who put in place the team of  jim newell  of  ivygate , videographer  liz glover , former gawker blogger  sara k. smith , columbia literary magazine '' the blue and white '' editor  juli weiner , and longtime contributors  princess sparkle pony    peter huestis   and  josh fruhlinger , the  comics curmudgeon .  ''wonkette'' teams covered both the denver dnc and st.&nbsp;paul rnc conventions. newell and columnist josh fruhlinger covered  barack obama 's inauguration in washington. as with many political websites, readership hit new records between the november 2008 election and january 2009 inauguration.  past and current guest editors and contributors include '' reason magazine '' editor  nick gillespie , '' washington post '' reporter  david weigel ,  dceiver  editor and '' huffington post '' writer  jason linkins , gawker editor and  the awl  founder  choire sicha , new york comedian and author  sara benincasa , chicago artist and journalist  lauri apple , '' boston globe '' political blogger  garrett quinn , cartoonist  benjamin frisch , and '' vanity fair  magazine  vanity fair '' online writer  juli weiner .  in april 2011, ''wonkette'' came under criticism after blogger jack stuef wrote a post that was interpreted as mocking  trig palin  for his having  down syndrome .  the post suggested that trig was possibly the result of incest between  todd palin  and  bristol palin .  in response, at least 14 advertisers, including major companies such as ford,  toyota ,  verizon ,  nordstrom , and  papa john's , adding the feminine ending to best describe founding editor cox and as a play on the word ""gazette.""     separation from gawker media    on april 14, 2008,  gawker media  announced that it was selling ''wonkette'' and that layne would remain managing editor and part owner. gawker media head nick denton attributed the sale to ""hunkering down"" before another dot com downturn and the internet bubble bursts  ""and, even if not, better safe than sorry; and better too early than too late..."", and it is now supported by reader donations.     style and frequent targets   ''wonkette'' makes frequent targets of mainstream media outlets like  cnn , '' the washington post '' and '' politico  newspaper  politico '', when they are perceived as missing opportunities for substantive political analysis by attempting to get ""scoops"" or simply covering the actions of others in the  mainstream media .    references        external links            category american political websites   category american satirical magazines   category gawker media   category magazines established in 2004   category american online magazines   category american political blogs ","wonkette is an american online magazine of topical satire and political gossip, established in 2004 by gawker media and founding editor ana marie cox, edited by ken layne from 2006 to 2012,  and owned and edited by rebecca schoenkopf since 2012. prominent u.s. political bloggers including juli weiner, jim newell and alex pareene established their careers at wonkette. the current editor is rebecca schoenkopf, formerly of oc weekly. wonkette covers us politics from washington dc to local schoolboards. taking a sarcastic tone, the site focuses heavily on humorous breaking news, rumors, and the downfall of the powerful. it also deals with serious matters of politics and policy, producing in-depth analysis.",launch and history separation from gawker media style and frequent targets regular features reception references external links,2,4
609,0,hangthebankers.com,,,,,2,3
610,1,reviewjournal.com,category 1909 establishments in nevada category cs1 maint  bot  original-url status unknown category daily newspapers published in the united states category newspapers published in las vegas category publications established in 1909,"<br> as the ''clark county review''    owners   news + media capital group llc   headquarters   1111 west bonanza road<br> las vegas ,  nevada  89106<br> united states u.s.    publisher    j. keith moyer    editor   glenn cook   issn   1097-1645   website     official website   category 1909 establishments in nevada   category daily newspapers published in the united states   category newspapers published in las vegas   category publications established in 1909 ","the las vegas review-journal is a major daily newspaper published in las vegas, nevada, since 1909. it is the largest circulating daily newspaper in nevada and one of two daily newspapers in the las vegas area. it is ranked as one of the top 25 newspapers in the united states by circulation. the review-journal has a joint operating agreement with the greenspun corporation-owned las vegas sun, which runs through 2040. in 2005, the sun ceased afternoon publication and began distribution as a section of the review-journal. on march 18, 2015, the sale of the newspaper's parent company, stephens media llc, to new media investment group was completed. in december 2015, casino magnate sheldon adelson purchased the newspaper for $140 million via news + media capital group llc, although a subsidiary of new media investment group, gatehouse media, was retained to manage the newspaper. $140 million was considered a steep price amounting to a 69% gain for new media investment group after owning the newspaper for nine months.in 2018, editor and publisher magazine named the review-journal as one of 10 newspapers in the united states ""doing it right"".",history sheldon adelson ownership other publications website and video controversy copyright infringement litigation owners and publishers  past and present  current and past publishers and contributors see also references external links,2,2
611,0,nationalnewswatch.com,,,,,2,2
612,0,duhprogressive.com,,,,,1,5
613,1,rollcall.com,"category 1955 establishments in washington, d.c. category economist group category legislative branch of the united states government category newspapers published in washington, d.c. category publications established in 1955","      file senator tim wirth reading roll call.jpg thumb senator  tim wirth  reading an issue of ''roll call'' in 1991  '''''roll call''''' is a  newspaper  and website published in  washington, d.c. ,  united states , when the  united states congress  is in session. ''roll call'' reports news of legislative and political maneuverings on  capitol hill , as well as political coverage of congressional elections across the country. in addition to breaking news, the paper features analysts such as  kate ackley , niels lesniewski, stuart rothenberg, and nathan l. gonzales.  roll call has an online version as well, roll call's parent company. in july 2018, a deal was announced for cq roll call to be acquired by  fiscalnote .    rebecca adams , senior health care editor for roll call   john m. donnelly, senior writer for roll call and  congressional quarterly cq magazine    stuart rothenberg, political analyst for roll call   nathan gonzales, senior election analyst for roll call   pablo manriquez, communications director for roll call and  congressional quarterly cq magazine     simone pathé , politics reporter for roll call    walter shapiro , opinion writer for roll call and professor of political science at  yale university     ed timms , editor & vice president of roll call   john t. bennett, white house correspondent for '''roll call'''     notable ''roll call'' alumni       mary ann akers , staff writer for '' politico  newspaper  politico ''   christina bellantoni, assistant managing editor for politics, '' los angeles times ''    chris cillizza , politics reporter and editor-at-large,  cnn    tim curran, sunday editor, '' the washington post ''   steve dennis, senate reporter for  bloomberg l.p. bloomberg    matt fuller, congressional reporter for '' huffington post ''   emily heil, co-author the reliable source, ''the washington post''    ed henry , chief national correspondent,  fox news channel    paul kane, senior congressional correspondent, ''the washington post''    steve kornacki , national political correspondent for  nbc news  and  msnbc    john mcardle, producer and co-host,  c-span 's '' washington journal ''    norah o'donnell , co-anchor, '' cbs this morning ''   ben pershing, managing editor, '' national journal ''    mark preston  political analyst  mark preston , executive editor, cnn politics    glenn r. simpson , founder of  fusion gps     jake tapper , anchor, cnn's '' the lead with jake tapper '' and '' state of the union  tv series  state of the union ''    nina totenberg , correspondent,  national public radio     jim vandehei , co-founder and ceo of '' axios  website  axios ''; former executive editor and co-founder of ''politico''   rachel van dongen, editor of powerpost, ''the washington post''    references       external links            category newspapers published in washington, d.c.   category publications established in 1955   category economist group   category legislative branch of the united states government   category 1955 establishments in washington, d.c. ","roll call is a newspaper and website published in washington, d.c., united states, when the united states congress is in session. roll call reports news of legislative and political maneuverings on capitol hill, as well as political coverage of congressional elections across the country. in addition to breaking news, the paper features analysts such as kate ackley, niels lesniewski, stuart rothenberg, and nathan l. gonzales. roll call has an online version as well,  publishing in-depth features, breaking news stories, infographics, award-winning photojournalism, original video series, and over a dozen email newsletters. in 2017, roll call's regular columnists are walter shapiro, jonathan allen, mary curtis, and patricia murphy.  roll call was founded in 1955 by sid yudain, who was working as a press secretary to congressman al morano  r-conn.  at the time.  yudain published the inaugural issue on june 16, 1955, with an initial printing of 10,000 copies. in 1986, yudain sold roll call to arthur levitt, who was serving as the chairman of the american stock exchange at the time of the sale. yudain continued to work as a columnist at roll call after the sale. the economist group acquired roll call in 1993.today, roll call is the flagship publication of cq roll call, which also operates  cq  formerly congressional quarterly , publisher of a subscriber-based service for daily and weekly news about congress and politics, as well as a weekly magazine. roll call merged with cq in 2009 after the latter company was purchased by the economist group, roll call's parent company. in july 2018, a deal was announced for cq roll call to be acquired by fiscalnote.every issue of roll call is delivered to congress and to the white house free of charge.",congressional baseball game notable roll call staff notable <i>roll call</i> alumni references external links,2,3
614,0,dutchreview.com,,,,,0,0
615,0,alaraby.co.uk,,,,,2,4
616,0,this.org,,,,,0,3
617,1,ricochet.com,category 2010 establishments in the united states category american political websites,"   language             english   website                 '''''ricochet''''' was founded as a ""politics website intended to resemble facebook and twitter"". in 2016 the site grouped its podcasts into the ricochet network which can be downloaded on a group feed.    references        external links         http //nationalreview.com, national review  magazine      category american political websites   category 2010 establishments in the united states ","ricochet was founded as a ""politics website intended to resemble facebook and twitter"".  it is a subscription site which has articles posted by contributors and members on which members can comment and discuss the issues raised.  the site describes itself as a place for ""center-right conversation"" and is listed on a libertarian website as being for ""conservative/national review types"".the site was started in may 2010 and founded by rob long and peter robinson. it was cautiously welcomed as a new and interesting model for a political discussion website.  the site also garnered early praise for the quality of the writing from contributors.ricochet serves as a host for conservative podcasts including ones produced by national review. in 2016 the site grouped its podcasts into the ricochet network which can be downloaded on a group feed.members pay a fee to post and comment on the website.",references external links,1,4
618,0,ced.org,,,,,2,3
619,0,rfa.org-english,,,,,1,2
620,0,filmingcops.com,,,,,2,1
621,0,dcwhispers.com,,,,,2,4
622,0,stonecoldtruth.com,,,,,2,3
623,1,upi.com,category 1907 establishments in new york  state  category all articles needing additional references category all articles with unsourced statements category american journalism organizations category articles needing additional references from october 2018 category articles with unsourced statements from may 2011 category college football awards organizations category news agencies based in the united states category organizations established in 1907 category unification church affiliated organizations,"                                   helms, richard, with william hood. ''a look over my shoulder  a life in the central intelligence agency''. new york  random house, 2003.             thomas powers powers, thomas . ''the man who kept the secrets  richard helms and the cia''. new york   alfred a. knopf , 1979.   read, donald  1992 . ''the power of news. the history of reuters 1849–1989''. oxford   oxford university press . .                      external links   ;current       —upi radio network alum site      category united press international     category 1907 establishments in new york  state    category american journalism organizations   category news agencies based in the united states   category organizations established in 1907   category unification church affiliated organizations   category college football awards organizations ","united press international  upi  is an international news agency whose newswires, photo, news film, and audio services provided news material to thousands of newspapers, magazines, radio and television stations for most of the 20th century. at its peak, it had more  than 6,000 media subscribers. since the first of several sales and staff cutbacks in 1982, and the 1999 sale of its broadcast client list to its rival, the associated press, upi has concentrated on smaller information-market niches.","history united press associations united press international up/upi newspictures, newsfilm and audio/radio network decline current ownership upi sports awards basketball football notable alumni key up/upi product and technical innovation dates see also references external links",2,5
624,1,theaustralian.com.au,category 1964 establishments in australia category all wikipedia articles written in australian english category articles that may contain original research from march 2019 category news corp australia category newspapers published in sydney category pages containing links to subscription-only content category publications established in 1964 category use australian english from august 2011 category use dmy dates from august 2011 category webarchive template wayback links,"      headquarters   2 holt street,  surry hills, new south wales ,  australia    issn   1038-8761   website      publishing_country    australia    price      circulation   104,165  daily, 2015 <br />230,182  weekend, 2015 <br />100,000  digital, 2018    '''''the australian''''' is a  broadsheet   newspaper  published in australia from monday to saturday each week since 14 july 1964, and is the country's most circulated nationally distributed newspaper, available in each state and territory. news corp's chairman and founder is  rupert murdoch .  ''the australian'' integrates content from overseas newspapers owned by news corp australia's international parent  news corp  company  news corp , including '' the wall street journal '' and '' the times '' of london. and '' australian financial review ''  1951 . unlike other original murdoch newspapers, it is not a tabloid publication. and was succeeded by walter kommer, and then by  adrian deamer . under his editorship ''the australian'' encouraged female journalists, and was the first mainstream daily newspaper to hire an aboriginal reporter,  john newfong .  in may 2010, the newspaper launched the first australian newspaper  ipad  app. the paywall was officially launched on 24 october, with a free 3 month trial.  in october 2018 it was announced that  chris dore , former editor of ''the daily telegraph'', would be taking over as editor-in-chief.     editorial and opinion pages      former editor  paul kelly  journalist  paul kelly  stated in 1991 that ""''the australian'' has established itself in the marketplace as a newspaper that strongly supports economic libertarianism"". in 2007 ''the australian'' announced their support for the rudd  australian labor party  in the federal election. a 2011 study of the previous seven years of articles claimed that four out of every five articles were opposed to taking action on climate change.  ''the australian'' has been criticised by some media commentators for helping to promote a right wing agenda, and encouraging political polarisation in australia. this story became known as the  awb oil-for-wheat scandal , and resulted in a commission of inquiry into the matter.   on 18 august 2012  hedley thomas  reported that gillard had left her job as a partner with law firm  slater and gordon lawyers slater and gordon  as a direct result of a secret internal investigation in 1995 into corrupt conduct on behalf of her then-boyfriend ralph blewett.and the setting up of police enquiry strike force southwood to explore claims of sexual assaults and student-teacher relationships at several sydney high schools brought up on the podcast.  alan wood  journalist  alan wood ,  michael costa  politician  michael costa ,  p. p. mcguinness ,   michael costello  politician  michael costello ,  frank devine ,  matt price  and  christopher pearson  journalist  christopher pearson . former cartoonists include  bill leak .     australian of the year award      in 1971, t''he australian'' instituted their own ""australian of the year award"" separate from and often different to the  australian of the year  chosen by the government's  national australia day council . starting in 1968, the official award had long had links to the victorian australia day council, and at the time there was a public perception it was state based. as a national newspaper, ''the australian'' felt they were better situated to create an award that more truly represented all of australia.  in the june quarter of 2013, the average print circulation for ''the australian'' on weekdays was 116,655 and 254,891 for ''the weekend australian''. both were down  9.8 and 10.8 %  compared to the june quarter the previous year.   2017 daily newspaper of the year, weekend newspaper of the year and best mobile site categories  several journalists writing for  list of walkley awards won by the australian ''the australian'' have received walkley awards  for their investigative reporting.<br />     see also        journalism in australia     list of newspapers in australia     list of newspapers in new south wales    list of walkley awards won by the australian list of walkley awards won by ''the australian''     references       external links           category news corp australia   category newspapers published in sydney   category publications established in 1964   category 1964 establishments in australia   category websites utilizing paywalls ","the australian is a broadsheet newspaper published in australia from monday to saturday each week since 14 july 1964, and is the country's most circulated nationally distributed newspaper, available in each state and territory. it rivals with other nationally distributed newspapers like the business-focused australian financial review and the saturday paper. the australian is owned by news corp australia.",parent companies history coverage editorial and opinion pages notable stories awb kickback scandal awu affair <i>the teacher’s pet</i> columnists and contributors australian of the year award circulation awards see also references external links,2,3
625,1,healthline.com,category all articles containing potentially dated statements category american websites category articles containing potentially dated statements from august 2018 category health care companies established in 1999 category health websites category medical websites category use mdy dates from april 2012 category wikipedia articles with possible conflicts of interest from april 2015,"     '''healthline media, inc.''' is a privately owned provider of health information headquartered in san francisco, ca, founded in 2006, and established as a standalone entity in january 2016.    overview    healthline media was founded in 1999 as yourdoctor.com, by  endocrine system endocrine  specialist dr. james norman.  in january 2016, healthline raised $95 million in growth equity financing through summit partners. both resources are free to use.  medicalnewstoday.com is a medical news site, joined healthline.com, drugs.com, and livestrong.com as healthline's family of health properties. medilexicon.com is an online database of medical abbreviations with over 200,000 definitions.  the company's product portfolio consists of health search and navigation products  bodymaps, healthlinks, healthanswers , including clinical applications of these products  symptom search, treatment search, doctor search, drug search . in 2009, kim komando, a technology columnist with '' usa today '', listed healthline.com as a top health information website. in 2010, healthline media signed an agreement to provide medical and health-related content and tools to  yahoo! lifestyle yahoo! health .    references       external links         category medical websites   category health websites   category health care companies established in 1999   category american websites ","healthline media, inc. is a privately owned provider of health information headquartered in san francisco, ca, founded in 2006, and established as a standalone entity in january 2016.as of august 2018, it had a global ranking by alexa of 614 and a united states ranking of 237.",overview healthline.com references external links,2,4
626,0,extranewsfeed.com,,,,,2,5
627,0,plymouthpatriotpost.com,,,,,0,0
628,0,meanlefthook.com,,,,,1,1
629,0,bitchmedia.org,,,,,1,5
630,1,watchdog.org,category all npov disputes category all articles containing potentially dated statements category all articles that are excessively detailed category all articles with style issues category american journalism organizations category articles containing potentially dated statements from december 2015 category articles with multiple maintenance issues category conservatism in the united states category internet properties established in 2009 category investigative journalism,"   alexa               89,003    it is a project of the  franklin center for government and public integrity , an online news organization. watchdog's websites reflect a focus on government waste and public employee unions. '' columbia journalism review '' said the productivity of the watchdog sites was ""impressive,"" and noted the commitment to original news reporting, as opposed to  news aggregator news aggregation  or  pundit ry. watchdog.org has state-based investigative reporters in more than 40 states.                 external links         category american journalism organizations   category investigative journalism   category internet properties established in 2009   category conservatism in the united states ","watchdog.org is a network of american news websites that features reporting on state and local government from a conservative perspective. it is a project of the franklin center for government and public integrity, an online news organization. watchdog posts stories on watchdog websites and syndicates them. watchdog broke the story of the phantom congressional districts in the wake of the american recovery and reinvestment act of 2009.",mission organizational overview reporting on the american recovery and reinvestment act websites references external links,1,1
631,1,journalstar.com,"category 1995 establishments in nebraska category all articles with dead external links category articles with dead external links from december 2017 category articles with dead external links from september 2018 category articles with permanently dead external links category cs1 maint  archived copy as title category lee enterprises publications category media in lincoln, nebraska category newspapers published in nebraska category publications established in 1995","    the '''''lincoln journal star''''' is a daily  newspaper  that serves  lincoln, nebraska . it is the most widely read newspaper in lincoln and the second-largest in nebraska  after the '' omaha world-herald '' . the paper also operates a commercial printing unit.    history   the lincoln journal star is the result of a merger between lincoln's two historic newspapers. the '''''lincoln star''''', established in 1905, was lincoln's morning newspaper while the '''''lincoln journal''''' was distributed in the evenings. the ''journal'' was itself the conglomeration of several previous lincoln newspapers.      the lincoln journal     in 1867, charles h. gere founded the '''''nebraska commonwealth'''''. a member of the prominent gere family, gere was a new york native and  american civil war civil war  veteran. the following year, the newspaper became a  daily newspaper daily '''''.'''''      the lincoln star     in 1902, lincoln utilities tycoon and millionaire d.e. thompson established the '''''lincoln daily star.''''' the first edition of the merged '''''lincoln journal star''''' rolled off the presses on august 7, 1995.    mari sandoz  served as proofreader for the ''nebraska state journal''.      references        external links            category lee enterprises publications   category media in lincoln, nebraska   category newspapers published in nebraska   category pulitzer prize-winning newspapers   category publications established in 1995   category 1995 establishments in nebraska   category pulitzer prize for public service winners ","the lincoln journal star is a daily newspaper that serves lincoln, nebraska. it is the most widely read newspaper in lincoln and the second-largest in nebraska  after the omaha world-herald . the paper also operates a commercial printing unit.",history the lincoln journal the lincoln star merger awards and alumni references external links,0,0
632,1,spectator.org,category all wikipedia articles in need of updating category all articles with dead external links category american conservative magazines category american monthly magazines category american news magazines category american political magazines category articles with dead external links from april 2013 category magazines established in 1924 category magazines published in virginia category new right  united states ,"    company           american spectator foundation   country            united states    based              alexandria, virginia alexandria ,  virginia ,  united states u.s.    language          english   website              issn              0148-8414   oclc                 '''''the american spectator''''' is a  conservatism in the united states conservative   united states u.s.  monthly  magazine  covering news and politics, edited by  emmett tyrrell  and published by the  non-profit  american spectator foundation.    from 1967 until the late 1980s, the magazine featured the writings of authors such as  thomas sowell ,  tom wolfe ,  p.j. o'rourke ,  george f. will ,  malcolm gladwell ,  patrick j. buchanan , and  malcolm muggeridge . during the 1990s, the magazine was better known for its reports on  bill clinton  and its "" arkansas project ,"" funded by businessman  richard mellon scaife  and the  bradley foundation .  for his part, wattenberg eventually incurred the displeasure of many fellow conservatives when he belatedly admitted that he had killed a story about rumors of clinton fathering a child out of wedlock as a result of his relationship with a young  african american  woman. wattenberg actually tracked down a videotape of the woman being interviewed by an unnamed third party who asked her what wattenberg described as ""softball"" questions, but he never was able to interview her himself.  wattenberg's rationales for killing the story were that he had no proof that the story was true and that the woman's testimony was unconvincing. he said that she ""seemed like a junkie."" the story was revived in 1999 by  matt drudge .  internal strife eventually led to the departure of long-time publisher  ronald burr  after a disagreement with tyrrell led burr to call for an independent audit of the magazine's finances. the departure of burr and several prominent conservative figures from the magazine's board of directors resulted in conservative foundations pulling much of the funding the nonprofit had relied on to pay high salaries to brock and tyrrell, as well as to fund  advertising mail#direct mail marketing direct-mail campaign s needed to keep up the monthly's circulation. faced with a budget crisis, the magazine, then led by publisher  terry eastland , a former spokesman in the  ronald reagan reagan   united states department of justice justice department , laid off staffers and cut spending significantly.   the magazine also struggled to pay legal bills incurred from an investigation launched against it by the justice department for alleged witness tampering in the  whitewater  controversy  whitewater investigation .  the justice department investigation led to revelations about the "" arkansas project ,"" a campaign by businessman  richard mellon scaife  to discredit the clintons by funding investigative reporting at several conservative media outlets.    2000s   as shortfalls continued,  george gilder , a longtime supporter of the magazine, who was newly wealthy from an  internet business , purchased the magazine with the goal of turning it into a profit-making glossy with significant media buzz.  numerous staff members, demoralized by the ever-looming budget crises, were laid off or departed after  joshua gilder  and  richard vigilante  took the reins and vowed to reach a new technology- and business-savvy audience. circulation and budget losses continued and even increased in the gilder era, and at one point the entire washington-based staff, other than tyrrell and executive editor and web site editor  wladyslaw pleszczynski , were laid off as operations were moved to  massachusetts , where the rest of george gilder's businesses were based. in 2003, george gilder, who had lost most of his fortune with the bursting of the  internet stock bubble , sold the magazine for $1 back to tyrrell and the american alternative foundation, the magazine's original owner.  later, the name of the owner was changed to the american spectator foundation. the magazine then moved operations back to the washington, d.c. area. later that year, former book publisher  alfred s. regnery  became the magazine's publisher. by 2004, circulation hovered at around 50,000.    2010s   in 2013, the magazine reverted to a  tabloid  newspaper format  tabloid  format, reflecting the roots of the magazine, which was originally published at a large size. for most of the 1990s and all of the 2000s the ''spectator'' had been published in a traditional  magazine  format.  in 2011, assistant editor  patrick howley  published a piece detailing his infiltration of a  washington, d.c.  protest.  in the article, howley asserts his aim to ""mock and undermine"" the protest against  american imperialism , and writes in the first person about his experiences protesting at the  national air and space museum . pleszczynski added that the issue ""was ready for release well over a month ago but for reasons affecting many a print publication these days couldn't be published on actual pages and after considerable delay is now being released in digital form only.""  ''the american spectator'' facebook page   refers to itself as a ""news/media website.""    core editorial staff    editor in chief   r. emmett tyrrell   editorial director   wladyslaw pleszczynski   managing editor   melissa mackenzie     references       further reading    david brock, ''blinded by the right  the conscience of an ex-conservative'',  crown publishing group crown , 2002.   r. emmett tyrrell, jr.  ed. , ''orthodoxy  the american spectator's 20th anniversary anthology'',  harper & row , 1987.     external links           category magazines established in 1924   category new right  united states    category american news magazines   category american political magazines   category american conservative magazines   category the american spectator people     category magazines published in virginia   category american monthly magazines ","the american spectator is a conservative u.s. monthly magazine covering news and politics, edited by emmett tyrrell and published by the non-profit american spectator foundation.   from 1967 until the late 1980s, the magazine featured the writings of authors such as thomas sowell, tom wolfe, p.j. o'rourke, george f. will, malcolm gladwell, patrick j. buchanan, and malcolm muggeridge. during the 1990s, the magazine was better known for its reports on bill clinton and its ""arkansas project,"" funded by businessman richard mellon scaife and the bradley foundation. the american spectator has carried articles by thomas sowell, a regular column by economist and celebrity ben stein, as well as former reagan aide jeffrey lord, conservative health care consultant david catron, and editorial director wladyslaw pleszczynski, as well as occasional articles by p.j. o'rourke.  ",founding and history 1990s 2000s 2010s online publication core editorial staff references further reading external links,1,5
633,0,campaignforliberty.org,,,,,1,1
634,0,guardianlv.com,,,,,2,5
635,0,colddeadhands.us,,,,,1,1
636,0,unclesamsmisguidedchildren.com,,,,,1,2
637,0,remnantnewspaper.com,,,,,0,0
638,0,ageofshitlords.com,,,,,2,5
639,0,viraltitle.com,,,,,0,0
640,0,undergroundjournalist.org,,,,,1,3
641,0,yahoo.com-news-?ref=gs,,,,,1,4
642,0,nottnews.com,,,,,1,5
643,0,lifezette.com,,,,,0,1
644,0,restoreamericanglory.com,,,,,0,6
645,0,circa.com,,,,,1,5
